 Time:12:26.219 N:5923 E:0 F:0 I:0
  THintTest Time:00.000 N:2 E:0 F:0 I:0
  TBalloonHintTest Time:00.300 N:7 E:0 F:0 I:0
  TIconFontTest Time:00.000 N:9 E:0 F:0 I:0
  TCharImageTest Time:00.016 N:9 E:0 F:0 I:0
  TGlyphImageListTest Time:00.000 N:10 E:0 F:0 I:0
  TImageTest Time:00.015 N:13 E:0 F:0 I:0
  TImageCollectionTest Time:00.062 N:30 E:0 F:0 I:0
  TVirtualImageListTest Time:00.015 N:11 E:0 F:0 I:0
  TImagePngCodecTest Time:00.001 N:6 E:0 F:0 I:0
  TImageCollectionStreamingTest Time:00.027 N:12 E:0 F:0 I:0
  TImageMultiResolutionTest Time:00.016 N:9 E:0 F:0 I:0
  TGlyphButtonTest Time:01.675 N:22 E:0 F:0 I:0
  TGlyphButtonFloorTest Time:01.085 N:6 E:0 F:0 I:0
  TSpeedButtonTest Time:00.262 N:8 E:0 F:0 I:0
  TDropDownButtonTest Time:00.109 N:11 E:0 F:0 I:0
  TMenuButtonTest Time:00.063 N:6 E:0 F:0 I:0
  TDropButtonsAutoSizeTest Time:00.986 N:8 E:0 F:0 I:0
  TDropButtonsFloorTest Time:00.629 N:5 E:0 F:0 I:0
  TColorButtonTest Time:00.029 N:11 E:0 F:0 I:0
  TColorButtonAutoSizeTest Time:00.580 N:6 E:0 F:0 I:0
  TColorButtonFloorTest Time:00.538 N:6 E:0 F:0 I:0
  TButtonGroupTest Time:00.437 N:13 E:0 F:0 I:0
  TButtonGroupAutoSizeTest Time:00.782 N:7 E:0 F:0 I:0
  TButtonGroupFloorTest Time:00.884 N:7 E:0 F:0 I:0
  TRibbonTest Time:00.032 N:16 E:0 F:0 I:0
  TRibbonAppMenuTest Time:00.381 N:10 E:0 F:0 I:0
  TRibbonQuickAccessTest Time:00.185 N:8 E:0 F:0 I:0
  TRibbonGalleryTest Time:00.032 N:17 E:0 F:0 I:0
  TBackstageTest Time:00.000 N:8 E:0 F:0 I:0
  TPopupSurfaceTest Time:00.000 N:3 E:0 F:0 I:0
  TKeyTipsTest Time:00.000 N:4 E:0 F:0 I:0
  TComboFilterTest Time:00.000 N:3 E:0 F:0 I:0
  TComboEditableTest Time:00.015 N:5 E:0 F:0 I:0
  TComboSimpleModeTest Time:00.505 N:24 E:0 F:0 I:0
  TTabSetTest Time:00.094 N:9 E:0 F:0 I:0
  TTabSetBodyTest Time:00.463 N:3 E:0 F:0 I:0
  TColumnsCompatTest Time:00.000 N:4 E:0 F:0 I:0
  TListCellSizeTest Time:00.000 N:7 E:0 F:0 I:0
  TListTracksTest Time:00.000 N:6 E:0 F:0 I:0
  TListContentExtentTest Time:00.000 N:4 E:0 F:0 I:0
  TListItemRectTest Time:00.000 N:5 E:0 F:0 I:0
  TListItemAtTest Time:00.000 N:8 E:0 F:0 I:0
  TListInverseTest Time:00.000 N:4 E:0 F:0 I:0
  TListVisibleRangeTest Time:00.000 N:8 E:0 F:0 I:0
  TListNavigateTest Time:00.000 N:15 E:0 F:0 I:0
  TListRangeBoundsTest Time:00.000 N:4 E:0 F:0 I:0
  TListMarqueeTest Time:00.000 N:7 E:0 F:0 I:0
  TListPrefixTest Time:00.000 N:8 E:0 F:0 I:0
  TListCompareTest Time:00.000 N:11 E:0 F:0 I:0
  TListReportRowAtTest Time:00.000 N:5 E:0 F:0 I:0
  TListDegenerateTest Time:00.000 N:2 E:0 F:0 I:0
  TListCheckRectTest Time:00.000 N:9 E:0 F:0 I:0
  TListGroupMapTest Time:00.000 N:9 E:0 F:0 I:0
  TListGroupHeaderRectTest Time:00.000 N:4 E:0 F:0 I:0
  TListGroupItemRectTest Time:00.004 N:5 E:0 F:0 I:0
  TListGroupHitTestTest Time:00.000 N:4 E:0 F:0 I:0
  TListGroupInverseTest Time:00.001 N:3 E:0 F:0 I:0
  TListGroupDisplayPosTest Time:00.000 N:4 E:0 F:0 I:0
  TListGroupVisibleRangeTest Time:00.000 N:5 E:0 F:0 I:0
  TListGroupNavigateTest Time:00.000 N:17 E:0 F:0 I:0
  TListGroupDegenerateTest Time:00.000 N:2 E:0 F:0 I:0
  TListViewDataTest Time:00.000 N:10 E:0 F:0 I:0
  TListViewSortTest Time:00.000 N:7 E:0 F:0 I:0
  TListViewSelectionTest Time:00.000 N:9 E:0 F:0 I:0
  TListViewVirtualTest Time:00.000 N:4 E:0 F:0 I:0
  TListViewScrollTest Time:00.000 N:3 E:0 F:0 I:0
  TListViewHeaderTest Time:00.032 N:13 E:0 F:0 I:0
  TListViewHeaderDpiTest Time:00.000 N:4 E:0 F:0 I:0
  TListViewTypeAheadTest Time:00.000 N:6 E:0 F:0 I:0
  TListViewCheckboxTest Time:00.000 N:11 E:0 F:0 I:0
  TListViewRenameTest Time:00.129 N:15 E:0 F:0 I:0
  TListViewInteractionTest Time:00.016 N:8 E:0 F:0 I:0
  TListViewGroupTest Time:00.000 N:15 E:0 F:0 I:0
  TFsReadDirTest Time:00.218 N:15 E:0 F:0 I:0
  TFsMatchTest Time:00.000 N:7 E:0 F:0 I:0
  TFsFilterParseTest Time:00.000 N:7 E:0 F:0 I:0
  TFsCompareSortTest Time:00.000 N:9 E:0 F:0 I:0
  TFsResolveTest Time:00.000 N:3 E:0 F:0 I:0
  TFsRootsTest Time:00.000 N:3 E:0 F:0 I:0
  TFsPathTest Time:00.015 N:7 E:0 F:0 I:0
  TShellListViewTest Time:00.717 N:20 E:0 F:0 I:0
  TShellTreeViewTest Time:01.571 N:8 E:0 F:0 I:0
  TFilterComboBoxTest Time:00.000 N:6 E:0 F:0 I:0
  TShellComboBoxTest Time:00.062 N:8 E:0 F:0 I:0
  TFileDialogResolveTest Time:00.022 N:8 E:0 F:0 I:0
  TPreviewClassifyTest Time:00.000 N:5 E:0 F:0 I:0
  TTyImageViewTest Time:00.023 N:15 E:0 F:0 I:0
  TChartTest Time:00.003 N:63 E:0 F:0 I:0
  TTyTransitionsTest Time:00.000 N:11 E:0 F:0 I:0
  TTyHtmlLabelTest Time:00.000 N:12 E:0 F:0 I:0
  TTyShapeGeomTest Time:00.000 N:16 E:0 F:0 I:0
  TTyStarShapeTest Time:00.000 N:13 E:0 F:0 I:0
  TTyArrowTest Time:00.000 N:17 E:0 F:0 I:0
  TTyShapeHitTestTest Time:00.000 N:6 E:0 F:0 I:0
  TTyShapeGeometryTest Time:00.000 N:11 E:0 F:0 I:0
  TTyShapeHitProtocolTest Time:00.000 N:3 E:0 F:0 I:0
  TTyShapePaintAgreementTest Time:00.187 N:1 E:0 F:0 I:0
  TTyArrowGlyphTest Time:00.104 N:12 E:0 F:0 I:0
  TTyStarHitTestTest Time:00.000 N:5 E:0 F:0 I:0
  TTyStarGeometryTest Time:00.000 N:7 E:0 F:0 I:0
  TTyStarPointDownTest Time:00.000 N:4 E:0 F:0 I:0
  TTyStarPaintAgreementTest Time:00.448 N:1 E:0 F:0 I:0
  TTyShapeKindTest Time:00.000 N:7 E:0 F:0 I:0
  TTyShapeEventTest Time:00.000 N:4 E:0 F:0 I:0
  TTyImagePublishedTest Time:00.000 N:5 E:0 F:0 I:0
  TTyImageDefaultsTest Time:00.000 N:2 E:0 F:0 I:0
  TTyImageFitGateTest Time:00.000 N:5 E:0 F:0 I:0
  TTyImageBehaviourTest Time:00.052 N:7 E:0 F:0 I:0
  TTyImageListDrawOrderTest Time:00.032 N:5 E:0 F:0 I:0
  TShellListParityTest Time:00.401 N:14 E:0 F:0 I:0
  TShellTreeParityTest Time:00.701 N:19 E:0 F:0 I:0
  TShellLinkParityTest Time:00.387 N:9 E:0 F:0 I:0
  TSpinDefaultRangeTest Time:00.000 N:3 E:0 F:0 I:0
  TSpinEditorEnabledTest Time:00.000 N:4 E:0 F:0 I:0
  TSpinEditorStateTest Time:00.199 N:12 E:0 F:0 I:0
  TSpinSeamTest Time:00.000 N:3 E:0 F:0 I:0
  TSpinPreferredSizeTest Time:00.109 N:1 E:0 F:0 I:0
  TUpDownArrowOrderTest Time:00.000 N:2 E:0 F:0 I:0
  TUpDownVetoTest Time:00.016 N:6 E:0 F:0 I:0
  TUpDownRepeatTest Time:00.000 N:2 E:0 F:0 I:0
  TUpDownAssociateTest Time:00.167 N:21 E:0 F:0 I:0
  TTrackReversedTest Time:00.000 N:4 E:0 F:0 I:0
  TTrackTickTest Time:00.908 N:7 E:0 F:0 I:0
  TTrackPreferredSizeTest Time:00.000 N:2 E:0 F:0 I:0
  TProgressStepTest Time:00.000 N:5 E:0 F:0 I:0
  TProgressDirectionTest Time:00.000 N:3 E:0 F:0 I:0
  TProgressTextTest Time:00.210 N:4 E:0 F:0 I:0
  TScrollLargeChangeTest Time:00.000 N:4 E:0 F:0 I:0
  TTreeParityNameTest Time:00.260 N:14 E:0 F:0 I:0
  TTreeParityBehaviourTest Time:00.000 N:31 E:0 F:0 I:0
  TTreeParityPaintTest Time:00.793 N:7 E:0 F:0 I:0
  TGridColumnAxisTest Time:01.045 N:7 E:0 F:0 I:0
  TGridViewportPositionTest Time:00.758 N:6 E:0 F:0 I:0
  TGridStructureTest Time:00.734 N:7 E:0 F:0 I:0
  TGridSelectionApiTest Time:00.533 N:5 E:0 F:0 I:0
  TGridEditorApiTest Time:00.297 N:3 E:0 F:0 I:0
  TGridDesignerSurfaceTest Time:00.579 N:5 E:0 F:0 I:0
  TGridColumnMemberTest Time:00.956 N:9 E:0 F:0 I:0
  TGridCheckVocabularyTest Time:00.613 N:5 E:0 F:0 I:0
  TGridAutoFillTest Time:00.434 N:4 E:0 F:0 I:0
  TGridCsvOptionTest Time:00.444 N:4 E:0 F:0 I:0
  TGridFilePersistenceTest Time:00.175 N:1 E:0 F:0 I:0
  TGridDeadPropertyTest Time:00.823 N:5 E:0 F:0 I:0
  TToolBarIndentParityTest Time:00.457 N:5 E:0 F:0 I:0
  TMenuShowAlwaysCheckableTest Time:00.539 N:5 E:0 F:0 I:0
  TStatusBarPanelIndexTest Time:00.304 N:3 E:0 F:0 I:0
  TStatusBarAutoHintTest Time:00.474 N:5 E:0 F:0 I:0
  TStatusBarOwnerDrawTest Time:00.427 N:4 E:0 F:0 I:0
  THeaderSectionModelTest Time:00.000 N:16 E:0 F:0 I:0
  TTyContainerDockProbe Time:00.000 N:5 E:0 F:0 I:0
  TTyPanelMemberParity Time:00.079 N:9 E:0 F:0 I:0
  TTyScrollBoxMemberParity Time:00.000 N:7 E:0 F:0 I:0
  TTyTabMemberParity Time:00.110 N:13 E:0 F:0 I:0
  TButtonParityTest Time:00.498 N:6 E:0 F:0 I:0
  TGlyphButtonParityTest Time:00.245 N:8 E:0 F:0 I:0
  TSpeedButtonParityTest Time:00.022 N:4 E:0 F:0 I:0
  TCheckGroupParityTest Time:00.156 N:9 E:0 F:0 I:0
  TRadioGroupParityTest Time:00.185 N:10 E:0 F:0 I:0
  TIndicatorSideParityTest Time:00.368 N:3 E:0 F:0 I:0
  TColorButtonParityTest Time:00.003 N:5 E:0 F:0 I:0
  TContainerParityTest Time:00.104 N:5 E:0 F:0 I:0
  TColourParityTest Time:00.006 N:13 E:0 F:0 I:0
  TListBoxParityTest Time:00.002 N:8 E:0 F:0 I:0
  TCheckListParityTest Time:00.001 N:10 E:0 F:0 I:0
  TListViewParityTest Time:00.002 N:6 E:0 F:0 I:0
  TComboBoxParityTest Time:00.155 N:33 E:0 F:0 I:0
  TComboOwnerDrawTest Time:00.560 N:28 E:0 F:0 I:0
  TComboHintTest Time:00.555 N:10 E:0 F:0 I:0
  TBidiTextTest Time:00.436 N:16 E:0 F:0 I:0
  TRtlPainterTest Time:00.105 N:8 E:0 F:0 I:0
  TRtlCaptionTest Time:00.487 N:4 E:0 F:0 I:0
  TRtlIndicatorTest Time:00.496 N:5 E:0 F:0 I:0
  TRtlGeometryTest Time:00.000 N:9 E:0 F:0 I:0
  TRtlGroupTest Time:00.136 N:5 E:0 F:0 I:0
  TRtlButtonSlotTest Time:00.364 N:3 E:0 F:0 I:0
  TRtlHeaderTest Time:00.585 N:18 E:0 F:0 I:0
  TRtlTabStripTest Time:06.977 N:19 E:0 F:0 I:0
  TRtlGridTest Time:06.244 N:39 E:0 F:0 I:0
  TRtlTreeViewTest Time:02.754 N:21 E:0 F:0 I:0
  TRtlListViewTest Time:03.497 N:21 E:0 F:0 I:0
  TRtlExclusionTest Time:00.889 N:10 E:0 F:0 I:0
  TRtlDateTimePickerTest Time:00.809 N:18 E:0 F:0 I:0
  TRtlScrollBarGeometryTest Time:00.000 N:5 E:0 F:0 I:0
  TRtlScrollBarControlTest Time:00.005 N:9 E:0 F:0 I:0
  TRtlScrollBoxTest Time:00.000 N:9 E:0 F:0 I:0
  TRtlListBoxTest Time:00.750 N:8 E:0 F:0 I:0
  TEditBidiTest Time:02.610 N:20 E:0 F:0 I:0
  TRtlStatusBarTest Time:00.527 N:10 E:0 F:0 I:0
  TRtlBandBarTest Time:00.113 N:15 E:0 F:0 I:0
  TRtlMenuBarTest Time:00.227 N:6 E:0 F:0 I:0
  TRtlPopupMenuTest Time:01.172 N:13 E:0 F:0 I:0
  TRtlTitleBarTest Time:00.016 N:9 E:0 F:0 I:0
  TRtlTitleContentTest Time:00.539 N:6 E:0 F:0 I:0
  TRtlChromeExclusionTest Time:00.000 N:2 E:0 F:0 I:0
  TTyCardTest Time:01.370 N:27 E:0 F:0 I:0
  TTyTagLayoutTest Time:00.000 N:11 E:0 F:0 I:0
  TTyTagControlTest Time:01.676 N:17 E:0 F:0 I:0
  TTyBadgeRulesTest Time:00.000 N:9 E:0 F:0 I:0
  TTyBadgeControlTest Time:01.047 N:17 E:0 F:0 I:0
  TTyGridLayoutTest Time:00.000 N:15 E:0 F:0 I:0
  TTyGridControlTest Time:00.812 N:13 E:0 F:0 I:0
  TTyDrawGridTest Time:00.235 N:2 E:0 F:0 I:0
  TTyStringGridTest Time:11.124 N:227 E:0 F:0 I:0
  TTyGridStreamingTest Time:00.078 N:7 E:0 F:0 I:0
  TGridBidiTest Time:00.567 N:12 E:0 F:0 I:0
  TGridCellObjectTest Time:01.160 N:10 E:0 F:0 I:0
  TGridObjectUndoTest Time:00.529 N:5 E:0 F:0 I:0
  TGridRowColStringsTest Time:02.224 N:16 E:0 F:0 I:0
  TGridCellAttrCostTest Time:00.000 N:2 E:0 F:0 I:0
  TGridOptionsTest Time:00.777 N:30 E:0 F:0 I:0
  TTyAlertLayoutTest Time:00.000 N:21 E:0 F:0 I:0
  TTyAlertControlTest Time:02.869 N:23 E:0 F:0 I:0
  TTyNotificationRulesTest Time:00.000 N:29 E:0 F:0 I:0
  TTyNotificationComponentTest Time:03.713 N:30 E:0 F:0 I:0
  TTyEmptyLayoutTest Time:00.000 N:16 E:0 F:0 I:0
  TTyEmptyControlTest Time:02.211 N:21 E:0 F:0 I:0
  TTySegmentedRulesTest Time:00.000 N:18 E:0 F:0 I:0
  TTySegmentedControlTest Time:03.044 N:29 E:0 F:0 I:0
  TTyPaginationRulesTest Time:00.000 N:33 E:0 F:0 I:0
  TTyPaginationControlTest Time:04.455 N:30 E:0 F:0 I:0
  TTyStepsRulesTest Time:00.000 N:22 E:0 F:0 I:0
  TTyStepsControlTest Time:02.451 N:23 E:0 F:0 I:0
  TTyStepsStreamingTest Time:00.000 N:2 E:0 F:0 I:0
  TTyBreadcrumbRulesTest Time:00.000 N:33 E:0 F:0 I:0
  TTyBreadcrumbControlTest Time:04.349 N:27 E:0 F:0 I:0
  TTyTransferGeometryTest Time:00.000 N:16 E:0 F:0 I:0
  TTyTransferRulesTest Time:00.000 N:14 E:0 F:0 I:0
  TTyTransferControlTest Time:04.386 N:31 E:0 F:0 I:0
  TTyTreeSelectRulesTest Time:00.000 N:18 E:0 F:0 I:0
  TTyTreeSelectControlTest Time:01.745 N:18 E:0 F:0 I:0
  TTyCascaderRulesTest Time:00.000 N:41 E:0 F:0 I:0
  TTyCascaderControlTest Time:02.223 N:23 E:0 F:0 I:0
  TTyPopoverRulesTest Time:00.000 N:33 E:0 F:0 I:0
  TTyPopoverComponentTest Time:03.016 N:29 E:0 F:0 I:0
  TDateTimeParityTest Time:00.694 N:35 E:0 F:0 I:0

Number of run tests: 5923
Number of errors:    0
Number of failures:  0



